edad;trabajo;civil;educacion;defecto;deposito;propiedad;prestamo;contacto;dia;mes;duracion;campaña;pdias;previo;presultado;y
35;collar azul;casado;primaria;no;602;si;no;celular;14;may;467;6;-1;0;desconocido;no
36;gerente;casado;terciaria;no;532;si;no;celular;14;may;603;1;-1;0;desconocido;no
28;servicios;casado;primaria;no;3;si;no;celular;14;may;9;1;-1;0;desconocido;no
38;tecnico;soltero;terciaria;no;744;si;no;celular;14;may;283;1;288;12;otro;no
36;independiente;casado;terciaria;no;307;si;no;celular;14;may;341;1;330;2;otro;no
36;administrativo;divorciado;secundaria;no;869;si;no;celular;14;may;102;1;350;1;fracaso;no
49;collar azul;casado;terciaria;no;1769;si;no;celular;14;may;283;2;-1;0;desconocido;no
54;servicios;casado;primaria;no;8;si;no;celular;14;may;143;1;-1;0;desconocido;no
44;administrativo;divorciado;secundaria;no;2999;si;no;celular;14;may;717;1;-1;0;desconocido;si
28;collar azul;soltero;secundaria;no;61;si;no;celular;14;may;428;3;-1;0;desconocido;no
38;servicios;divorciado;secundaria;no;6182;si;no;celular;14;may;484;3;177;1;otro;no
33;gerente;soltero;terciaria;no;5145;si;no;celular;14;may;338;1;175;2;otro;no
43;collar azul;divorciado;secundaria;no;688;si;no;celular;14;may;149;3;-1;0;desconocido;no
43;collar azul;casado;secundaria;no;117;si;no;celular;14;may;73;1;370;1;fracaso;no
47;tecnico;casado;secundaria;no;417;si;no;celular;14;may;94;1;-1;0;desconocido;no
43;collar azul;soltero;secundaria;no;592;si;no;celular;14;may;260;1;-1;0;desconocido;no
38;gerente;soltero;terciaria;no;-119;si;no;celular;14;may;185;1;-1;0;desconocido;no
23;collar azul;casado;secundaria;no;0;si;no;celular;14;may;223;1;-1;0;desconocido;no
36;gerente;soltero;terciaria;no;85;no;no;celular;14;may;76;1;-1;0;desconocido;no
56;collar azul;casado;primaria;no;828;si;no;celular;14;may;214;1;349;1;fracaso;no
49;gerente;casado;terciaria;no;85;si;no;celular;14;may;590;5;359;1;otro;si
40;jubilado;divorciado;primaria;no;919;si;no;celular;14;may;103;2;-1;0;desconocido;no
26;administrativo;soltero;secundaria;no;66;si;no;celular;14;may;451;1;339;3;fracaso;no
29;tecnico;soltero;secundaria;no;500;si;no;celular;14;may;273;3;-1;0;desconocido;no
31;independiente;soltero;terciaria;no;17924;si;no;celular;14;may;745;1;174;3;fracaso;si
55;collar azul;divorciado;primaria;no;8180;no;no;celular;14;may;854;2;360;1;fracaso;si
39;servicios;casado;secundaria;no;20928;no;no;celular;14;may;1166;1;352;1;otro;no
48;collar azul;casado;secundaria;no;503;si;no;celular;14;may;105;1;-1;0;desconocido;no
34;collar azul;casado;secundaria;no;2436;si;no;celular;14;may;8;7;-1;0;desconocido;no
44;administrativo;soltero;secundaria;no;275;si;no;celular;14;may;7;5;367;4;fracaso;no
32;gerente;casado;terciaria;no;2431;si;no;celular;14;may;646;5;-1;0;desconocido;si
49;collar azul;soltero;primaria;no;87;si;no;telefono;14;may;162;2;-1;0;desconocido;no
37;tecnico;casado;secundaria;no;720;si;no;celular;14;may;365;6;36;3;fracaso;no
37;administrativo;divorciado;secundaria;no;0;si;si;celular;14;may;17;7;-1;0;desconocido;no
40;desempleado;casado;secundaria;no;270;si;no;celular;14;may;255;2;345;1;fracaso;no
40;tecnico;casado;terciaria;no;253;si;no;celular;14;may;377;4;280;2;otro;no
43;gerente;casado;primaria;no;62;si;no;celular;14;may;133;1;300;3;fracaso;no
37;administrativo;soltero;secundaria;no;9;si;no;celular;14;may;165;1;-1;0;desconocido;no
35;servicios;casado;secundaria;no;341;si;no;celular;14;may;345;1;-1;0;desconocido;si
48;collar azul;divorciado;primaria;no;194;si;no;celular;14;may;263;1;-1;0;desconocido;no
35;administrativo;casado;secundaria;no;3863;si;no;celular;14;may;125;1;175;1;fracaso;no
50;collar azul;divorciado;primaria;no;1629;si;no;celular;14;may;67;1;-1;0;desconocido;no
31;servicios;casado;secundaria;no;640;si;no;celular;14;may;411;2;-1;0;desconocido;no
35;gerente;soltero;terciaria;no;-146;si;no;celular;14;may;279;1;266;1;fracaso;no
35;collar azul;soltero;secundaria;no;4963;si;no;celular;14;may;456;1;300;1;fracaso;si
33;collar azul;casado;secundaria;no;705;si;no;celular;14;may;112;2;-1;0;desconocido;no
35;servicios;soltero;secundaria;no;35;si;no;celular;14;may;152;1;-1;0;desconocido;no
31;administrativo;casado;secundaria;no;8781;si;no;celular;14;may;680;1;177;1;exito;si
28;collar azul;casado;secundaria;no;373;si;no;celular;14;may;10;9;344;1;fracaso;no
39;tecnico;soltero;secundaria;no;1355;si;no;celular;14;may;1180;1;-1;0;desconocido;si
39;gerente;soltero;terciaria;no;3202;si;no;celular;14;may;14;8;-1;0;desconocido;no
48;administrativo;divorciado;desconocido;no;-70;no;no;celular;14;may;243;1;-1;0;desconocido;no
29;administrativo;casado;secundaria;no;6429;si;si;celular;14;may;535;1;352;2;fracaso;no
49;emprendedor;divorciado;secundaria;no;816;si;no;celular;14;may;12;7;-1;0;desconocido;no
29;collar azul;soltero;desconocido;no;913;si;no;telefono;14;may;188;1;352;2;fracaso;no
38;tecnico;soltero;secundaria;no;1211;si;no;celular;14;may;498;1;358;1;exito;no
53;servicios;divorciado;primaria;no;146;si;no;celular;14;may;149;1;370;1;fracaso;no
28;servicios;casado;secundaria;no;0;si;no;telefono;14;may;62;7;-1;0;desconocido;no
50;collar azul;casado;secundaria;no;-581;si;no;celular;14;may;877;2;345;5;fracaso;no
40;administrativo;soltero;primaria;no;846;si;no;celular;14;may;204;1;-1;0;desconocido;no
48;administrativo;divorciado;secundaria;no;-407;si;no;celular;14;may;210;2;352;1;fracaso;no
54;jubilado;casado;secundaria;no;1139;si;no;celular;14;may;155;1;177;7;fracaso;no
34;gerente;casado;terciaria;no;902;si;no;celular;14;may;159;1;367;2;otro;no
28;administrativo;divorciado;secundaria;no;-504;si;si;celular;14;may;578;1;-1;0;desconocido;si
59;gerente;casado;terciaria;no;2260;si;no;celular;14;may;303;1;-1;0;desconocido;no
31;collar azul;soltero;secundaria;no;183;si;no;celular;14;may;258;1;300;1;exito;no
55;gerente;casado;primaria;no;366;si;no;celular;14;may;161;1;364;1;fracaso;no
26;administrativo;soltero;secundaria;si;-930;si;no;celular;14;may;786;1;-1;0;desconocido;si
39;gerente;casado;terciaria;no;1738;si;no;celular;14;may;633;1;358;1;otro;si
29;gerente;soltero;terciaria;no;21;si;no;celular;14;may;107;4;371;3;fracaso;no
46;gerente;divorciado;terciaria;no;233;si;si;celular;14;may;57;4;-1;0;desconocido;no
48;collar azul;casado;primaria;no;214;si;si;celular;14;may;307;1;177;2;fracaso;si
39;tecnico;soltero;secundaria;no;-237;si;no;celular;14;may;64;2;-1;0;desconocido;no
42;collar azul;soltero;primaria;no;22;si;no;celular;14;may;116;4;365;1;fracaso;no
35;collar azul;casado;primaria;no;113;si;no;celular;14;may;318;3;-1;0;desconocido;no
30;tecnico;casado;secundaria;no;0;si;no;celular;14;may;47;3;-1;0;desconocido;no
23;administrativo;soltero;secundaria;no;21;si;si;celular;14;may;183;3;-1;0;desconocido;no
37;collar azul;casado;desconocido;no;969;si;no;celular;14;may;343;2;-1;0;desconocido;no
25;estudiante;soltero;secundaria;no;963;si;no;telefono;14;may;230;4;301;1;fracaso;no
28;administrativo;soltero;secundaria;no;3;no;no;celular;14;may;138;2;-1;0;desconocido;no
42;collar azul;casado;primaria;no;142;si;no;celular;14;may;11;5;-1;0;desconocido;no
28;collar azul;casado;primaria;no;206;si;no;celular;14;may;155;2;-1;0;desconocido;no
55;jubilado;casado;secundaria;no;785;si;no;celular;14;may;47;1;370;2;fracaso;no
42;emprendedor;casado;secundaria;no;718;si;no;celular;14;may;201;2;365;2;fracaso;no
33;collar azul;casado;secundaria;no;687;si;no;celular;14;may;72;2;370;1;fracaso;no
39;gerente;casado;terciaria;no;1090;si;no;celular;14;may;11;5;-1;0;desconocido;no
45;collar azul;casado;primaria;no;345;si;no;telefono;14;may;289;3;-1;0;desconocido;no
43;tecnico;casado;secundaria;no;38;si;no;celular;14;may;273;1;-1;0;desconocido;no
30;administrativo;soltero;secundaria;no;43;si;no;celular;14;may;91;1;370;2;fracaso;no
40;collar azul;casado;primaria;no;3705;si;no;celular;14;may;23;1;332;1;fracaso;no
28;tecnico;soltero;terciaria;no;375;si;no;celular;14;may;43;1;350;1;otro;no
43;gerente;casado;terciaria;no;-271;si;si;telefono;14;may;121;1;-1;0;desconocido;no
40;collar azul;divorciado;secundaria;no;973;no;no;celular;14;may;449;1;-1;0;desconocido;si
50;gerente;casado;secundaria;no;125;si;si;celular;14;may;8;5;-1;0;desconocido;no
30;collar azul;casado;secundaria;no;15;si;si;celular;14;may;524;1;370;2;fracaso;no
37;collar azul;casado;primaria;no;397;si;no;telefono;14;may;13;5;-1;0;desconocido;no
48;gerente;divorciado;terciaria;no;541;si;no;celular;14;may;72;1;363;2;otro;no
46;collar azul;casado;secundaria;no;431;si;no;celular;14;may;157;4;367;1;fracaso;no
60;collar azul;casado;secundaria;no;1407;si;no;celular;14;may;112;1;370;1;fracaso;no
34;collar azul;casado;secundaria;no;175;si;no;celular;14;may;50;2;364;2;fracaso;no
43;emprendedor;casado;primaria;no;2315;si;si;celular;14;may;42;1;-1;0;desconocido;no
41;collar azul;soltero;secundaria;no;1880;no;si;celular;14;may;35;1;356;10;otro;no
33;collar azul;soltero;secundaria;no;142;si;no;celular;14;may;123;1;360;3;otro;no
43;tecnico;soltero;secundaria;no;214;si;no;celular;14;may;335;1;-1;0;desconocido;no
32;administrativo;casado;secundaria;no;684;si;no;celular;14;may;607;3;-1;0;desconocido;si
30;collar azul;casado;secundaria;no;-97;si;si;celular;14;may;255;1;356;1;otro;no
34;collar azul;soltero;secundaria;no;1351;si;no;celular;14;may;334;2;-1;0;desconocido;no
55;jubilado;casado;primaria;no;-966;no;si;celular;14;may;104;1;-1;0;desconocido;no
29;gerente;casado;secundaria;no;231;no;no;celular;14;may;1075;1;14;1;fracaso;si
35;gerente;casado;terciaria;no;1212;si;no;celular;14;may;235;1;352;1;otro;no
40;collar azul;casado;primaria;no;637;si;no;celular;14;may;200;1;-1;0;desconocido;no
31;collar azul;casado;secundaria;no;625;si;no;celular;14;may;137;3;-1;0;desconocido;no
37;tecnico;divorciado;secundaria;no;5957;si;no;celular;14;may;64;3;177;2;fracaso;no
41;collar azul;casado;secundaria;no;580;si;no;celular;14;may;874;1;363;1;fracaso;si
28;gerente;soltero;terciaria;no;1027;si;no;celular;14;may;433;1;-1;0;desconocido;no
31;gerente;casado;terciaria;no;0;si;no;celular;14;may;215;1;-1;0;desconocido;no
31;tecnico;soltero;secundaria;no;7567;no;no;celular;14;may;287;1;276;2;fracaso;no
51;collar azul;soltero;secundaria;no;708;si;no;telefono;14;may;391;1;364;1;fracaso;no
46;empleada domestica;soltero;secundaria;no;198;si;no;celular;14;may;93;1;350;1;otro;no
57;servicios;casado;secundaria;no;0;si;no;celular;14;may;16;9;282;3;otro;no
28;estudiante;casado;secundaria;no;704;si;si;celular;14;may;171;3;-1;0;desconocido;no
26;tecnico;soltero;terciaria;no;468;si;no;celular;14;may;221;2;364;1;fracaso;no
47;administrativo;casado;secundaria;no;1934;no;si;celular;14;may;225;1;364;1;fracaso;no
36;gerente;casado;secundaria;no;1825;si;no;celular;14;may;24;1;346;1;fracaso;no
28;administrativo;casado;secundaria;no;22;si;si;celular;14;may;523;2;-1;0;desconocido;no
32;collar azul;casado;secundaria;no;-103;si;no;celular;14;may;298;1;-1;0;desconocido;no
38;servicios;soltero;primaria;no;393;si;no;celular;14;may;200;1;-1;0;desconocido;no
30;collar azul;casado;primaria;no;99;si;no;telefono;14;may;93;1;-1;0;desconocido;no
33;tecnico;soltero;secundaria;no;716;si;no;celular;14;may;234;2;-1;0;desconocido;no
38;collar azul;casado;primaria;no;132;si;no;celular;14;may;797;2;-1;0;desconocido;no
36;tecnico;soltero;secundaria;no;-206;si;no;celular;14;may;419;1;360;4;fracaso;no
30;collar azul;soltero;secundaria;no;-177;si;no;celular;14;may;87;1;345;2;otro;no
53;servicios;soltero;secundaria;no;4778;si;no;celular;14;may;83;1;-1;0;desconocido;no
42;emprendedor;casado;terciaria;no;171;si;no;celular;14;may;135;1;176;5;fracaso;no
51;gerente;divorciado;terciaria;no;-256;si;si;celular;14;may;97;1;-1;0;desconocido;no
39;administrativo;divorciado;secundaria;no;1089;si;no;celular;14;may;128;1;-1;0;desconocido;no
45;emprendedor;casado;primaria;no;276;si;si;celular;14;may;586;1;364;1;fracaso;no
34;gerente;casado;terciaria;no;273;si;no;celular;14;may;492;1;175;2;fracaso;si
29;administrativo;casado;terciaria;no;111;no;no;celular;14;may;208;1;-1;0;desconocido;no
54;collar azul;casado;primaria;no;316;si;no;celular;14;may;240;1;-1;0;desconocido;no
27;collar azul;casado;secundaria;no;1295;si;no;celular;14;may;1106;1;-1;0;desconocido;no
31;collar azul;soltero;primaria;no;538;si;no;celular;14;may;703;4;-1;0;desconocido;no
43;tecnico;soltero;terciaria;no;275;si;no;telefono;14;may;151;2;360;1;otro;no
39;collar azul;casado;secundaria;no;300;si;no;celular;14;may;506;1;-1;0;desconocido;no
39;collar azul;casado;secundaria;no;-220;si;no;celular;14;may;282;1;352;2;fracaso;no
32;collar azul;soltero;secundaria;no;811;si;no;celular;14;may;563;1;-1;0;desconocido;si
23;collar azul;soltero;secundaria;no;1105;si;no;celular;14;may;377;1;-1;0;desconocido;no
42;collar azul;soltero;primaria;no;177;si;no;celular;14;may;174;2;-1;0;desconocido;no
33;collar azul;casado;secundaria;no;245;si;no;celular;14;may;437;2;370;8;otro;no
47;independiente;casado;terciaria;no;3;si;no;celular;14;may;199;15;-1;0;desconocido;no
29;administrativo;casado;secundaria;no;1761;si;si;celular;14;may;175;1;-1;0;desconocido;no
33;gerente;casado;primaria;no;262;si;no;celular;14;may;386;3;-1;0;desconocido;no
42;independiente;casado;secundaria;no;2;si;no;celular;14;may;51;5;-1;0;desconocido;no
37;administrativo;divorciado;secundaria;no;141;si;no;celular;14;may;233;1;-1;0;desconocido;no
33;collar azul;soltero;primaria;no;60;si;no;celular;14;may;74;1;290;2;fracaso;no
33;gerente;soltero;terciaria;no;-149;si;no;celular;14;may;111;1;296;3;fracaso;no
24;servicios;soltero;desconocido;no;608;si;no;celular;14;may;184;1;-1;0;desconocido;no
58;independiente;casado;secundaria;no;28318;si;no;celular;14;may;168;2;-1;0;desconocido;no
25;servicios;soltero;secundaria;no;-107;si;no;celular;14;may;156;1;-1;0;desconocido;no
33;tecnico;soltero;secundaria;no;287;si;no;celular;14;may;97;1;358;8;fracaso;no
31;tecnico;soltero;secundaria;no;23;si;no;celular;14;may;97;1;370;1;fracaso;no
37;servicios;divorciado;secundaria;no;75;si;no;celular;14;may;160;1;-1;0;desconocido;no
39;servicios;soltero;secundaria;no;1048;si;no;celular;14;may;149;1;-1;0;desconocido;no
34;administrativo;casado;primaria;no;0;si;si;celular;14;may;1020;1;-1;0;desconocido;si
34;independiente;soltero;terciaria;no;1272;si;no;celular;14;may;202;1;-1;0;desconocido;no
44;empleada domestica;casado;primaria;no;1342;si;si;telefono;14;may;112;2;370;2;fracaso;no
53;gerente;casado;terciaria;no;261;si;no;telefono;14;may;154;2;336;2;fracaso;no
24;collar azul;casado;primaria;no;456;no;no;celular;14;may;337;2;-1;0;desconocido;no
36;independiente;divorciado;terciaria;no;1354;si;no;celular;14;may;1723;1;356;2;exito;si
35;estudiante;divorciado;primaria;no;2755;si;no;celular;14;may;177;2;345;3;otro;no
33;servicios;soltero;secundaria;no;-448;si;no;celular;14;may;95;2;-1;0;desconocido;no
43;collar azul;casado;primaria;no;533;si;no;celular;14;may;246;2;370;1;otro;no
58;collar azul;divorciado;primaria;no;2246;si;no;celular;14;may;294;2;-1;0;desconocido;no
52;gerente;divorciado;terciaria;no;482;si;no;celular;14;may;162;4;365;1;fracaso;no
29;administrativo;divorciado;secundaria;no;-254;si;no;celular;14;may;406;2;-1;0;desconocido;si
46;collar azul;casado;secundaria;no;312;si;no;celular;14;may;20;2;-1;0;desconocido;no
34;collar azul;casado;secundaria;no;237;si;no;celular;14;may;115;3;-1;0;desconocido;no
36;collar azul;divorciado;primaria;no;0;no;no;celular;14;may;543;2;-1;0;desconocido;no
35;collar azul;casado;primaria;no;422;si;no;celular;14;may;73;1;-1;0;desconocido;no
42;empleada domestica;soltero;primaria;no;1179;si;no;celular;14;may;136;1;337;4;fracaso;no
39;collar azul;soltero;secundaria;no;0;si;no;celular;14;may;9;10;330;10;otro;no
37;collar azul;casado;secundaria;no;700;si;no;celular;14;may;138;1;-1;0;desconocido;no
33;empleada domestica;soltero;secundaria;no;96;si;no;celular;14;may;30;6;-1;0;desconocido;no
45;collar azul;casado;secundaria;no;1003;si;no;celular;14;may;444;1;-1;0;desconocido;no
26;servicios;casado;secundaria;no;864;si;si;celular;14;may;466;1;-1;0;desconocido;no
48;collar azul;divorciado;secundaria;no;65;si;no;celular;14;may;146;1;370;1;fracaso;no
33;collar azul;casado;secundaria;no;249;si;no;celular;14;may;7;7;287;4;fracaso;no
36;collar azul;casado;secundaria;no;779;si;no;celular;14;may;172;1;-1;0;desconocido;no
28;tecnico;casado;secundaria;no;58;si;no;celular;14;may;16;6;351;1;fracaso;no
35;servicios;divorciado;secundaria;no;221;si;no;celular;14;may;150;1;360;1;fracaso;no
27;collar azul;casado;secundaria;no;-330;si;si;celular;14;may;88;1;353;2;fracaso;no
34;administrativo;casado;secundaria;no;774;si;si;celular;14;may;163;1;175;6;otro;no
45;collar azul;casado;secundaria;no;87;si;no;celular;14;may;96;1;360;3;fracaso;no
46;collar azul;divorciado;secundaria;no;1074;si;no;celular;14;may;277;2;-1;0;desconocido;no
34;gerente;soltero;terciaria;no;28;si;no;celular;14;may;175;1;358;2;fracaso;no
31;collar azul;casado;secundaria;no;536;si;no;celular;14;may;22;6;-1;0;desconocido;no
29;tecnico;casado;terciaria;no;604;si;no;celular;14;may;430;4;-1;0;desconocido;no
50;collar azul;casado;secundaria;no;2719;si;no;celular;14;may;97;2;-1;0;desconocido;no
52;independiente;casado;secundaria;no;213;si;no;celular;14;may;164;2;-1;0;desconocido;no
35;tecnico;casado;terciaria;no;4;si;no;celular;14;may;88;1;-1;0;desconocido;no
38;gerente;casado;terciaria;no;89;si;no;celular;14;may;71;1;360;10;fracaso;no
23;empleada domestica;soltero;secundaria;no;650;si;no;celular;14;may;136;1;367;4;fracaso;no
56;collar azul;casado;secundaria;no;-256;si;si;celular;14;may;92;1;370;2;fracaso;no
37;collar azul;casado;primaria;no;190;si;no;celular;14;may;17;6;-1;0;desconocido;no
36;tecnico;soltero;terciaria;no;0;si;no;celular;14;may;155;2;303;3;otro;no
39;collar azul;soltero;primaria;no;-100;si;no;celular;14;may;159;1;358;2;fracaso;no
25;estudiante;soltero;terciaria;no;938;si;no;celular;14;may;36;1;352;1;otro;no
54;jubilado;divorciado;terciaria;no;2682;si;no;celular;14;may;334;1;-1;0;desconocido;no
35;gerente;soltero;terciaria;no;478;si;no;celular;14;may;107;1;265;2;fracaso;no
36;emprendedor;divorciado;secundaria;no;2996;si;no;celular;14;may;104;1;-1;0;desconocido;no
47;collar azul;casado;primaria;no;881;si;no;celular;14;may;143;1;370;2;fracaso;no
46;collar azul;casado;secundaria;no;130;si;no;celular;14;may;106;1;349;1;fracaso;no
46;administrativo;casado;secundaria;no;-236;si;no;telefono;14;may;217;2;-1;0;desconocido;no
29;desempleado;casado;terciaria;no;111;si;no;celular;14;may;216;1;-1;0;desconocido;no
32;tecnico;casado;terciaria;no;15;no;no;celular;14;may;226;1;346;1;fracaso;no
55;servicios;soltero;secundaria;no;1126;si;no;telefono;14;may;166;1;-1;0;desconocido;no
38;collar azul;casado;primaria;no;-42;si;no;celular;14;may;87;1;-1;0;desconocido;no
25;administrativo;soltero;secundaria;no;1235;si;si;celular;14;may;64;1;349;3;fracaso;no
34;collar azul;soltero;secundaria;no;62;si;no;celular;14;may;105;1;-1;0;desconocido;no
34;independiente;soltero;desconocido;no;687;si;no;celular;14;may;99;2;-1;0;desconocido;no
29;collar azul;casado;secundaria;no;-312;si;si;celular;14;may;130;2;-1;0;desconocido;no
28;collar azul;casado;terciaria;no;335;si;no;celular;14;may;256;1;322;3;exito;no
25;administrativo;soltero;secundaria;no;248;si;no;celular;14;may;121;1;-1;0;desconocido;no
47;collar azul;soltero;primaria;no;133;si;no;celular;14;may;285;1;330;3;otro;no
50;gerente;soltero;secundaria;no;4527;si;no;celular;14;may;140;1;-1;0;desconocido;no
37;gerente;casado;terciaria;no;8821;si;no;celular;14;may;167;1;-1;0;desconocido;no
28;collar azul;casado;secundaria;no;519;si;si;celular;14;may;311;1;-1;0;desconocido;no
54;gerente;divorciado;terciaria;no;-449;si;no;celular;14;may;691;1;-1;0;desconocido;si
42;collar azul;divorciado;primaria;no;1563;si;no;celular;14;may;164;2;364;1;fracaso;no
43;servicios;casado;primaria;no;2567;si;no;celular;14;may;109;1;360;2;fracaso;no
29;collar azul;casado;secundaria;no;7863;si;no;celular;14;may;1129;1;-1;0;desconocido;si
30;servicios;casado;secundaria;no;1222;si;no;celular;14;may;444;1;-1;0;desconocido;no
25;servicios;soltero;secundaria;no;216;si;no;celular;14;may;175;3;-1;0;desconocido;no
35;collar azul;divorciado;secundaria;no;336;si;no;celular;14;may;191;1;346;2;fracaso;si
54;collar azul;divorciado;desconocido;no;-473;si;no;celular;14;may;239;1;351;2;fracaso;no
52;collar azul;casado;secundaria;no;633;si;no;celular;14;may;292;1;-1;0;desconocido;no
55;collar azul;divorciado;desconocido;no;1545;si;no;celular;14;may;59;1;345;2;fracaso;no
51;collar azul;casado;secundaria;no;500;no;no;celular;14;may;471;1;-1;0;desconocido;no
32;gerente;soltero;terciaria;no;499;si;no;celular;14;may;182;1;339;2;fracaso;no
33;emprendedor;casado;terciaria;no;1145;si;no;celular;14;may;92;3;-1;0;desconocido;no
40;jubilado;soltero;primaria;no;-79;no;no;celular;14;may;396;1;370;1;fracaso;no
56;jubilado;divorciado;primaria;no;48;si;no;celular;14;may;132;2;-1;0;desconocido;no
37;gerente;divorciado;secundaria;no;1287;si;no;celular;14;may;432;1;-1;0;desconocido;no
36;collar azul;casado;secundaria;no;1049;si;no;celular;14;may;224;4;-1;0;desconocido;si
37;servicios;casado;secundaria;no;6089;si;no;celular;14;may;616;2;-1;0;desconocido;si
29;servicios;casado;secundaria;no;1002;si;no;celular;14;may;50;2;-1;0;desconocido;no
46;administrativo;soltero;secundaria;no;-976;si;si;celular;14;may;111;1;-1;0;desconocido;no
34;collar azul;casado;primaria;no;109;si;no;celular;14;may;685;2;-1;0;desconocido;no
44;independiente;divorciado;secundaria;no;583;si;no;celular;14;may;423;3;-1;0;desconocido;no
34;collar azul;casado;secundaria;no;332;no;no;celular;14;may;134;2;-1;0;desconocido;no
56;administrativo;soltero;secundaria;no;3309;si;no;celular;14;may;65;1;-1;0;desconocido;no
34;administrativo;casado;secundaria;no;384;si;no;celular;14;may;551;2;-1;0;desconocido;no
35;tecnico;casado;secundaria;no;222;si;no;celular;14;may;165;5;177;7;fracaso;no
37;gerente;divorciado;terciaria;no;-42;si;no;celular;14;may;668;2;-1;0;desconocido;si
41;collar azul;casado;secundaria;no;427;si;si;celular;14;may;177;2;-1;0;desconocido;no
36;servicios;soltero;secundaria;no;-267;si;no;celular;14;may;99;7;352;1;fracaso;no
33;tecnico;casado;secundaria;no;318;si;no;celular;14;may;108;4;342;14;otro;no
32;collar azul;casado;secundaria;no;169;si;no;celular;14;may;291;2;-1;0;desconocido;no
39;gerente;divorciado;terciaria;no;126;no;no;celular;14;may;170;1;-1;0;desconocido;no
31;gerente;soltero;terciaria;no;0;si;si;celular;14;may;117;3;352;3;fracaso;no
34;collar azul;casado;secundaria;no;2447;si;no;celular;14;may;330;2;-1;0;desconocido;no
42;servicios;casado;primaria;no;248;si;no;celular;14;may;480;2;-1;0;desconocido;no
29;administrativo;soltero;secundaria;no;891;si;no;celular;14;may;172;2;352;1;fracaso;no
48;collar azul;casado;secundaria;no;333;si;no;celular;14;may;24;6;-1;0;desconocido;no
40;collar azul;casado;primaria;no;105;si;no;celular;14;may;143;2;370;2;fracaso;no
35;collar azul;soltero;primaria;no;246;no;no;celular;14;may;157;2;345;5;fracaso;no
49;gerente;divorciado;terciaria;no;1253;si;no;celular;14;may;83;2;-1;0;desconocido;no
53;gerente;casado;terciaria;no;-388;si;no;celular;14;may;111;3;356;1;otro;no
37;servicios;soltero;secundaria;no;887;no;no;celular;14;may;553;2;-1;0;desconocido;no
37;collar azul;casado;secundaria;no;561;si;no;celular;14;may;632;1;339;2;fracaso;no
40;gerente;soltero;terciaria;no;2258;si;no;celular;14;may;115;3;287;2;fracaso;no
45;administrativo;divorciado;terciaria;no;569;si;no;celular;14;may;228;1;-1;0;desconocido;no
34;administrativo;casado;secundaria;no;626;si;no;celular;14;may;142;2;-1;0;desconocido;no
57;collar azul;soltero;primaria;no;739;si;no;celular;14;may;172;2;364;1;fracaso;no
29;tecnico;soltero;secundaria;no;1331;si;si;celular;14;may;246;1;-1;0;desconocido;no
40;servicios;soltero;secundaria;no;573;si;no;celular;14;may;329;1;-1;0;desconocido;no
31;collar azul;soltero;secundaria;no;953;si;no;celular;14;may;479;1;346;2;exito;si
31;gerente;casado;terciaria;no;183;si;si;celular;14;may;46;3;-1;0;desconocido;no
42;servicios;soltero;secundaria;no;0;si;no;celular;14;may;67;7;177;1;otro;no
47;gerente;casado;secundaria;no;177;si;no;celular;14;may;95;3;-1;0;desconocido;no
32;collar azul;soltero;primaria;no;398;si;no;celular;14;may;209;2;-1;0;desconocido;no
33;administrativo;soltero;secundaria;no;315;si;si;celular;14;may;888;3;-1;0;desconocido;si
50;gerente;casado;terciaria;no;451;si;no;celular;14;may;441;3;-1;0;desconocido;no
31;collar azul;casado;primaria;no;42;si;no;celular;14;may;185;3;-1;0;desconocido;no
42;servicios;divorciado;secundaria;no;11177;si;no;celular;14;may;229;6;373;1;otro;no
60;collar azul;casado;primaria;no;2147;no;no;telefono;14;may;213;1;-1;0;desconocido;no
58;administrativo;divorciado;secundaria;no;8548;si;no;celular;14;may;175;8;-1;0;desconocido;no
43;collar azul;casado;primaria;no;479;si;no;celular;14;may;293;2;370;2;fracaso;no
52;tecnico;casado;terciaria;no;136;si;no;telefono;14;may;46;2;287;10;otro;no
38;collar azul;casado;secundaria;no;1407;si;no;celular;14;may;169;3;174;7;fracaso;no
26;estudiante;soltero;primaria;no;114;si;no;celular;14;may;226;2;-1;0;desconocido;no
31;collar azul;soltero;primaria;no;864;si;no;telefono;14;may;113;2;-1;0;desconocido;no
36;collar azul;casado;primaria;no;4608;si;no;celular;14;may;284;7;-1;0;desconocido;no
49;collar azul;casado;secundaria;no;1039;si;no;celular;14;may;156;2;178;1;fracaso;no
47;administrativo;casado;secundaria;no;1863;si;si;celular;14;may;151;4;-1;0;desconocido;no
31;collar azul;casado;secundaria;no;150;si;no;telefono;14;may;68;2;-1;0;desconocido;no
59;collar azul;casado;primaria;no;5788;no;no;celular;14;may;56;2;350;2;fracaso;no
59;jubilado;divorciado;secundaria;no;5845;no;no;celular;14;may;1060;2;-1;0;desconocido;si
33;collar azul;casado;secundaria;no;43;si;no;celular;14;may;332;2;358;2;fracaso;no
35;collar azul;casado;secundaria;no;2432;si;no;celular;14;may;196;2;-1;0;desconocido;no
32;collar azul;soltero;secundaria;si;-575;si;no;celular;14;may;24;6;346;9;fracaso;no
29;tecnico;soltero;secundaria;no;769;si;si;celular;14;may;67;3;-1;0;desconocido;no
38;servicios;casado;secundaria;no;7708;si;no;celular;14;may;218;4;331;3;otro;no
